id,city,state,location,year,city_latitude,city_longitude,report_link
883,Powell River,BC,"Powell River, BC",2019,50.0163,-124.32259999999998,http://www.nuforc.org/webreports/148/S148072.html
884,Washago,ON,"Washago, ON",2019,44.75,-79.3333,http://www.nuforc.org/webreports/147/S147939.html
885,Middleboro,MA,"Middleboro, MA",2019,41.8847543209876,-70.87260617283958,http://www.nuforc.org/webreports/148/S148391.html
886,Middleboro,MA,"Middleboro, MA",2019,41.8847543209876,-70.87260617283958,http://www.nuforc.org/webreports/147/S147940.html
887,Newport,TN,"Newport, TN",2019,35.95075999999998,-83.18667333333333,http://www.nuforc.org/webreports/147/S147913.html
888,Newport,TN,"Newport, TN",2019,35.95075999999998,-83.18667333333333,http://www.nuforc.org/webreports/147/S147914.html
889,Nashua,NH,"Nashua, NH",2019,42.74402106339464,-71.48120613496933,http://www.nuforc.org/webreports/148/S148160.html
890,Victorville,CA,"Victorville, CA",2019,34.520175916230244,-117.34073926701622,http://www.nuforc.org/webreports/148/S148220.html
903,Climax Springs,MO,"Climax Springs, MO",2019,38.1042,-93.0502,http://www.nuforc.org/webreports/147/S147933.html
904,Crow Agency,MT,"Crow Agency, MT",2019,45.6293,-107.3268,http://www.nuforc.org/webreports/147/S147947.html
905,Farmington,ME,"Farmington, ME",2019,44.65359999999999,-70.11490000000002,http://www.nuforc.org/webreports/147/S147928.html
906,Folly Beach,SC,"Folly Beach, SC",2019,32.6552,-79.9404,http://www.nuforc.org/webreports/148/S148019.html
907,Isle of Palms,SC,"Isle of Palms, SC",2019,32.8014,-79.76390000000002,http://www.nuforc.org/webreports/147/S147938.html
908,Albuquerque,NM,"Albuquerque, NM",2019,35.10348122192229,-106.61247515723308,http://www.nuforc.org/webreports/147/S147934.html
909,Folly Beach,SC,"Folly Beach, SC",2019,32.6552,-79.9404,http://www.nuforc.org/webreports/147/S147929.html
910,Albuquerque,NM,"Albuquerque, NM",2019,35.10348122192229,-106.61247515723308,http://www.nuforc.org/webreports/147/S147935.html
911,Sicklerville,NJ,"Sicklerville, NJ",2019,39.74009999999999,-74.97090000000014,http://www.nuforc.org/webreports/147/S147927.html
912,Shelby,MI,"Shelby, MI",2019,43.6101,-86.3495,http://www.nuforc.org/webreports/148/S148071.html
922,Fernandina Beach,FL,"Fernandina Beach, FL",2019,30.602004347826096,-81.52687173913039,http://www.nuforc.org/webreports/147/S147920.html
923,Norwalk,CT,"Norwalk, CT",2019,41.11917184035491,-73.42513348115246,http://www.nuforc.org/webreports/148/S148159.html
924,Lakeville,MN,"Lakeville, MN",2019,44.63069999999988,-93.30340000000032,http://www.nuforc.org/webreports/147/S147936.html
925,Millbrook,NY,"Millbrook, NY",2019,41.7912,-73.66000000000001,http://www.nuforc.org/webreports/147/S147949.html
926,Pembroke,NH,"Pembroke, NH",2019,43.175600000000024,-71.41040000000008,http://www.nuforc.org/webreports/148/S148157.html
927,Walla Walla,WA,"Walla Walla, WA",2019,46.11070000000011,-118.30769999999976,http://www.nuforc.org/webreports/148/S148149.html
928,Los Angeles,CA,"Los Angeles, CA",2019,34.05070709048434,-118.27993506712303,http://www.nuforc.org/webreports/147/S147950.html
929,Astoria,NY,"Astoria, NY",2019,40.76716221590911,-73.91944062499995,http://www.nuforc.org/webreports/147/S147951.html
930,Chattanooga,TN,"Chattanooga, TN",2019,35.055137114427815,-85.27057024875567,http://www.nuforc.org/webreports/147/S147979.html
931,Shreveport,LA,"Shreveport, LA",2019,32.4442429245283,-93.76882279874206,http://www.nuforc.org/webreports/148/S148097.html
937,Manson,WA,"Manson, WA",2019,47.9799,-120.1555,http://www.nuforc.org/webreports/147/S147984.html
938,Portland,IN,"Portland, IN",2019,40.4165,-84.9765,http://www.nuforc.org/webreports/147/S147981.html
939,Oologah,OK,"Oologah, OK",2019,36.43450000000001,-95.7358,http://www.nuforc.org/webreports/147/S147952.html
940,Lakeville,MN,"Lakeville, MN",2019,44.63069999999988,-93.30340000000032,http://www.nuforc.org/webreports/147/S147978.html
941,Clarksville,TN,"Clarksville, TN",2019,36.51515837104077,-87.36103416289579,http://www.nuforc.org/webreports/148/S148147.html
942,Los Angeles,CA,"Los Angeles, CA",2019,34.05070709048434,-118.27993506712303,http://www.nuforc.org/webreports/147/S147976.html
952,New Johnsonville,TN,"New Johnsonville, TN",2019,36.0039,-87.9428,http://www.nuforc.org/webreports/147/S147974.html
953,Saint Peter,MN,"Saint Peter, MN",2019,44.33410000000001,-94.06170000000002,http://www.nuforc.org/webreports/148/S148276.html
954,Great Falls,MT,"Great Falls, MT",2019,47.46981803278697,-111.33172786885244,http://www.nuforc.org/webreports/147/S147973.html
955,South Haven,MI,"South Haven, MI",2019,42.423099999999984,-86.21869999999993,http://www.nuforc.org/webreports/147/S147998.html
956,Decatur,TX,"Decatur, TX",2019,33.2859,-97.51270000000008,http://www.nuforc.org/webreports/148/S148007.html
957,Pensacola,FL,"Pensacola, FL",2019,30.462935377358697,-87.26545408805006,http://www.nuforc.org/webreports/147/S147953.html
958,Ashland,OR,"Ashland, OR",2019,42.156300000000066,-122.52980000000008,http://www.nuforc.org/webreports/147/S147995.html
959,Hattieville,AR,"Hattieville, AR",2019,35.3183,-92.766,http://www.nuforc.org/webreports/147/S147992.html
960,San Diego,CA,"San Diego, CA",2019,32.78722907702912,-117.14026773074518,http://www.nuforc.org/webreports/147/S147994.html
970,Hemet,CA,"Hemet, CA",2019,33.6858274456521,-116.96792690217312,http://www.nuforc.org/webreports/148/S148181.html
971,Dexter,MI,"Dexter, MI",2019,42.33829999999996,-83.88950000000008,http://www.nuforc.org/webreports/147/S147987.html
972,Gouldsboro,PA,"Gouldsboro, PA",2019,41.24159999999999,-75.53220000000002,http://www.nuforc.org/webreports/147/S147986.html
973,Wayne,NJ,"Wayne, NJ",2019,40.948560060060345,-74.24151141141176,http://www.nuforc.org/webreports/147/S147989.html
974,Midway,FL,"Midway, FL",2019,30.4924,-84.4473,http://www.nuforc.org/webreports/148/S148002.html
975,Bar Harbor,ME,"Bar Harbor, ME",2019,44.37609999999998,-68.27569999999997,http://www.nuforc.org/webreports/148/S148079.html
976,Boise,ID,"Boise, ID",2019,43.6144452015356,-116.244678023033,http://www.nuforc.org/webreports/148/S148013.html
977,Holiday,FL,"Holiday, FL",2019,28.196836708860737,-82.75373291139249,http://www.nuforc.org/webreports/147/S147999.html
978,Norwalk,CT,"Norwalk, CT",2019,41.11917184035491,-73.42513348115246,http://www.nuforc.org/webreports/148/S148158.html
989,Williamsport,PA,"Williamsport, PA",2019,41.38124009433964,-76.82344056603765,http://www.nuforc.org/webreports/146/S146584.html
993,Alexandria,VA,"Alexandria, VA",2019,38.798958214042806,-77.09513265167011,http://www.nuforc.org/webreports/148/S148145.html
994,Pembroke,NH,"Pembroke, NH",2019,43.175600000000024,-71.41040000000008,http://www.nuforc.org/webreports/148/S148156.html
995,Saint Paul,MN,"Saint Paul, MN",2019,44.95305527415237,-93.11475467362918,http://www.nuforc.org/webreports/148/S148005.html
996,Oshkosh,WI,"Oshkosh, WI",2019,44.01753440860229,-88.559026344086,http://www.nuforc.org/webreports/148/S148008.html
997,Salt Lake City,UT,"Salt Lake City, UT",2019,40.70446485781331,-111.88213884685892,http://www.nuforc.org/webreports/148/S148006.html
998,Branford,CT,"Branford, CT",2019,41.286399999999965,-72.79559999999987,http://www.nuforc.org/webreports/148/S148004.html
999,Lyndonville,VT,"Lyndonville, VT",2019,44.5326,-72.04700000000001,http://www.nuforc.org/webreports/148/S148029.html
1000,Niagara,ON,"Niagara, ON",2019,43.6827,-79.373,http://www.nuforc.org/webreports/148/S148011.html
1015,Anderson,CA,"Anderson, CA",2019,40.445799999999984,-122.35480000000004,http://www.nuforc.org/webreports/148/S148010.html
1016,Rock Island,IL,"Rock Island, IL",2019,41.48768999999996,-90.57226875000016,http://www.nuforc.org/webreports/148/S148012.html
1017,Deer Creek,MN,"Deer Creek, MN",2019,46.37,-95.3309,http://www.nuforc.org/webreports/148/S148017.html
1018,Pembroke,NH,"Pembroke, NH",2019,43.175600000000024,-71.41040000000008,http://www.nuforc.org/webreports/148/S148155.html
1019,South Bend,IN,"South Bend, IN",2019,41.675045762711754,-86.27111065375303,http://www.nuforc.org/webreports/148/S148138.html
1020,Atlantic City,NJ,"Atlantic City, NJ",2019,39.37958071428584,-74.45456071428553,http://www.nuforc.org/webreports/148/S148030.html
1021,Wilmington,NC,"Wilmington, NC",2019,34.238374952198605,-77.87846768642464,http://www.nuforc.org/webreports/148/S148102.html
1022,Henning,MN,"Henning, MN",2019,46.3237,-95.4549,http://www.nuforc.org/webreports/148/S148018.html
1037,Apopka,FL,"Apopka, FL",2019,28.694066275659868,-81.52357565982388,http://www.nuforc.org/webreports/148/S148172.html
1038,West Chester,OH,"West Chester, OH",2019,39.33755163934427,-84.40442295081941,http://www.nuforc.org/webreports/148/S148015.html
1039,West Chester,OH,"West Chester, OH",2019,39.33755163934427,-84.40442295081941,http://www.nuforc.org/webreports/148/S148112.html
1040,Huntington,WV,"Huntington, WV",2019,38.384938576779035,-82.4114052434457,http://www.nuforc.org/webreports/148/S148080.html
1041,West Chester,OH,"West Chester, OH",2019,39.33755163934427,-84.40442295081941,http://www.nuforc.org/webreports/148/S148031.html
1042,Louisville,OH,"Louisville, OH",2019,40.87419999999998,-81.2326,http://www.nuforc.org/webreports/148/S148016.html
1059,Woonsocket,RI,"Woonsocket, RI",2019,41.99799999999998,-71.4940999999999,http://www.nuforc.org/webreports/148/S148040.html
1060,Vienna,WV,"Vienna, WV",2019,39.32799999999998,-81.52550000000006,http://www.nuforc.org/webreports/148/S148039.html
1061,Bondurant,IA,"Bondurant, IA",2019,41.7286,-93.4575,http://www.nuforc.org/webreports/148/S148032.html
1062,Harrisburg,MO,"Harrisburg, MO",2019,39.1394,-92.4461,http://www.nuforc.org/webreports/148/S148035.html
1063,Willard,OH,"Willard, OH",2019,41.08940000000001,-82.69805588235296,http://www.nuforc.org/webreports/148/S148038.html
1064,Lewis,IA,"Lewis, IA",2019,41.3101,-95.0997,http://www.nuforc.org/webreports/148/S148034.html
1065,Livingston,TX,"Livingston, TX",2019,30.72681818181817,-94.82404772727268,http://www.nuforc.org/webreports/148/S148026.html
1066,Brookneal,VA,"Brookneal, VA",2019,37.0754,-78.9249,http://www.nuforc.org/webreports/148/S148033.html
1067,Manchester,CT,"Manchester, CT",2019,41.7765382716049,-72.52271851851876,http://www.nuforc.org/webreports/148/S148144.html
1068,Idaho Falls,ID,"Idaho Falls, ID",2019,43.47350769230773,-112.00362435897436,http://www.nuforc.org/webreports/148/S148044.html
1086,Vancouver,WA,"Vancouver, WA",2019,45.65808015267145,-122.58490839694592,http://www.nuforc.org/webreports/148/S148028.html
1087,Yukon,OK,"Yukon, OK",2019,35.532890476190516,-97.77063492063463,http://www.nuforc.org/webreports/148/S148050.html
1088,East Olympia,WA,"East Olympia, WA",2019,46.9676,-122.83570000000002,http://www.nuforc.org/webreports/148/S148046.html
1089,Flushing,NY,"Flushing, NY",2019,40.75329126637547,-73.81827794759829,http://www.nuforc.org/webreports/148/S148188.html
1090,Pembroke,NH,"Pembroke, NH",2019,43.175600000000024,-71.41040000000008,http://www.nuforc.org/webreports/148/S148154.html
1091,Midvale,UT,"Midvale, UT",2019,40.60919999999993,-111.88190000000024,http://www.nuforc.org/webreports/148/S148052.html
1092,Knoxville,TN,"Knoxville, TN",2019,35.96156134085192,-83.98011528822053,http://www.nuforc.org/webreports/148/S148074.html
1093,Tampa,FL,"Tampa, FL",2019,28.00681435810791,-82.47646101351302,http://www.nuforc.org/webreports/148/S148047.html
1094,Vienna,IL,"Vienna, IL",2019,37.4245,-88.8862,http://www.nuforc.org/webreports/148/S148089.html
1095,Fredericton,NB,"Fredericton, NB",2019,45.85845371702664,-66.6315628297358,http://www.nuforc.org/webreports/148/S148051.html
1113,Mammoth Lakes,CA,"Mammoth Lakes, CA",2019,37.587,-118.84220000000003,http://www.nuforc.org/webreports/146/S146571.html
1114,Stratford,CT,"Stratford, CT",2019,41.21305351351345,-73.12902108108116,http://www.nuforc.org/webreports/146/S146542.html
1115,Hatfield,MA,"Hatfield, MA",2019,42.3868,-72.6065,http://www.nuforc.org/webreports/146/S146524.html
1116,Centerville,IA,"Centerville, IA",2019,40.7074,-92.9213,http://www.nuforc.org/webreports/148/S148048.html
1117,Samson,AL,"Samson, AL",2019,31.1155,-86.0462,http://www.nuforc.org/webreports/148/S148056.html
1118,Marcus Hook,PA,"Marcus Hook, PA",2019,39.84310000000004,-75.4661999999999,http://www.nuforc.org/webreports/148/S148204.html
1119,Victoria,BC,"Victoria, BC",2019,48.456685618166865,-123.38397199327208,http://www.nuforc.org/webreports/148/S148082.html
1120,Norfolk,VA,"Norfolk, VA",2019,36.88938336106483,-76.26208236272848,http://www.nuforc.org/webreports/148/S148061.html
1121,Boise,ID,"Boise, ID",2019,43.6144452015356,-116.244678023033,http://www.nuforc.org/webreports/148/S148152.html
1122,Trinity,NC,"Trinity, NC",2019,35.80319999999998,-79.98270000000001,http://www.nuforc.org/webreports/148/S148067.html
1131,New Braunfels,TX,"New Braunfels, TX",2019,29.71726241134757,-98.09779007092176,http://www.nuforc.org/webreports/146/S146658.html
1132,Oshawa,ON,"Oshawa, ON",2019,43.92118697674439,-78.86515720930201,http://www.nuforc.org/webreports/146/S146313.html
1133,Punta Gorda,FL,"Punta Gorda, FL",2019,26.91562631578947,-81.99651729323298,http://www.nuforc.org/webreports/146/S146521.html
1134,Mesquite,NV,"Mesquite, NV",2019,36.792220000000015,-114.12792000000005,http://www.nuforc.org/webreports/146/S146362.html
1135,Southgate,MI,"Southgate, MI",2019,42.20609999999997,-83.20600000000007,http://www.nuforc.org/webreports/146/S146256.html
1136,Naples,FL,"Naples, FL",2019,26.193181969949972,-81.73703021702818,http://www.nuforc.org/webreports/146/S146512.html
1137,Largo,FL,"Largo, FL",2019,27.901617291066263,-82.77851383285332,http://www.nuforc.org/webreports/148/S148323.html
1138,Largo,FL,"Largo, FL",2019,27.901617291066263,-82.77851383285332,http://www.nuforc.org/webreports/148/S148146.html
1139,Aliquippa,PA,"Aliquippa, PA",2019,40.58899999999995,-80.32790000000016,http://www.nuforc.org/webreports/148/S148063.html
1140,Greeneville,TN,"Greeneville, TN",2019,36.18159999999997,-82.84169999999999,http://www.nuforc.org/webreports/148/S148068.html
1141,Chatsworth,GA,"Chatsworth, GA",2019,34.74170000000002,-84.76350000000001,http://www.nuforc.org/webreports/148/S148070.html
1142,Whitsett,NC,"Whitsett, NC",2019,36.04129999999999,-79.6064,http://www.nuforc.org/webreports/148/S148087.html
1143,Amherst,NH,"Amherst, NH",2019,42.87060000000007,-71.6124,http://www.nuforc.org/webreports/148/S148065.html
1144,Lake City,FL,"Lake City, FL",2019,30.145284615384657,-82.63721730769232,http://www.nuforc.org/webreports/148/S148116.html
1145,Dover,NH,"Dover, NH",2019,43.18716428571437,-70.90978392857131,http://www.nuforc.org/webreports/148/S148083.html
1146,Hillsboro,OR,"Hillsboro, OR",2019,45.53464439359272,-122.93119107551423,http://www.nuforc.org/webreports/146/S146555.html
1147,Salt Lake City,UT,"Salt Lake City, UT",2019,40.70446485781331,-111.88213884685892,http://www.nuforc.org/webreports/146/S146620.html
1148,Duluth,MN,"Duluth, MN",2019,46.81722209072971,-92.1297889546346,http://www.nuforc.org/webreports/146/S146480.html
1149,El Paso,TX,"El Paso, TX",2019,31.79232818352071,-106.3748488764045,http://www.nuforc.org/webreports/146/S146576.html
1150,Twin Falls,ID,"Twin Falls, ID",2019,42.43310923076925,-114.57944461538476,http://www.nuforc.org/webreports/146/S146226.html
1151,Clanton,AL,"Clanton, AL",2019,32.83452903225805,-86.66456451612903,http://www.nuforc.org/webreports/146/S146130.html
1152,Twin Falls,ID,"Twin Falls, ID",2019,42.43310923076925,-114.57944461538476,http://www.nuforc.org/webreports/146/S146272.html
1153,Bellingham,WA,"Bellingham, WA",2019,48.74688634868416,-122.4446200657896,http://www.nuforc.org/webreports/146/S146221.html
1154,Morgan City,LA,"Morgan City, LA",2019,29.699692307692295,-91.06912307692312,http://www.nuforc.org/webreports/146/S146528.html
1155,Norwood,NJ,"Norwood, NJ",2019,40.99450000000001,-73.9483,http://www.nuforc.org/webreports/146/S146245.html
1156,Woodbine,GA,"Woodbine, GA",2019,30.912799999999997,-81.65409999999999,http://www.nuforc.org/webreports/148/S148321.html
1157,Cortland,OH,"Cortland, OH",2019,41.35979999999997,-80.71480000000004,http://www.nuforc.org/webreports/148/S148110.html
1158,Lakeland,FL,"Lakeland, FL",2019,28.047227153284556,-81.95884978102269,http://www.nuforc.org/webreports/148/S148081.html
1159,Brigantine,NJ,"Brigantine, NJ",2019,39.4079,-74.36650000000004,http://www.nuforc.org/webreports/148/S148095.html
1160,Ocala,FL,"Ocala, FL",2019,29.153170016207532,-82.11931701782794,http://www.nuforc.org/webreports/148/S148325.html
1161,Kodiak,AK,"Kodiak, AK",2019,57.79,-152.4072,http://www.nuforc.org/webreports/148/S148099.html
1162,Norris City,IL,"Norris City, IL",2019,37.9661,-88.28159999999998,http://www.nuforc.org/webreports/148/S148327.html
1163,Santa Barbara,CA,"Santa Barbara, CA",2019,34.31703810344835,-119.72054137931023,http://www.nuforc.org/webreports/148/S148127.html
1164,Blacksburg,VA,"Blacksburg, VA",2019,37.25986910569107,-80.42627073170736,http://www.nuforc.org/webreports/146/S146116.html
1165,Hudson,NH,"Hudson, NH",2019,42.761800000000136,-71.41189999999997,http://www.nuforc.org/webreports/146/S146169.html
1166,Goffstown,NH,"Goffstown, NH",2019,43.020300000000006,-71.57209999999999,http://www.nuforc.org/webreports/146/S146244.html
1167,Goffstown,NH,"Goffstown, NH",2019,43.020300000000006,-71.57209999999999,http://www.nuforc.org/webreports/146/S146246.html
1168,Aurora,IL,"Aurora, IL",2019,41.76135531100495,-88.3152893779896,http://www.nuforc.org/webreports/146/S146257.html
1169,Duck Lake,SK,"Duck Lake, SK",2019,52.8,-106.2167,http://www.nuforc.org/webreports/146/S146258.html
1170,Concord,CA,"Concord, CA",2019,37.978174496644485,-122.005810067113,http://www.nuforc.org/webreports/146/S146139.html
1171,Arvada,CO,"Arvada, CO",2019,39.827145491802995,-105.11018401639346,http://www.nuforc.org/webreports/148/S148108.html
1172,Richland Center,WI,"Richland Center, WI",2019,43.37750000000002,-90.42499999999995,http://www.nuforc.org/webreports/148/S148141.html
1173,Lincoln,NE,"Lincoln, NE",2019,40.800914541832874,-96.67416752988026,http://www.nuforc.org/webreports/148/S148117.html
